source,entities/urls/0/start,entities/urls/0/end,entities/urls/0/url,entities/urls/0/expanded_url,entities/urls/0/display_url,entities/urls/1/start,entities/urls/1/end,entities/urls/1/url,entities/urls/1/expanded_url,entities/urls/1/display_url,entities/hashtags/0/start,entities/hashtags/0/end,entities/hashtags/0/tag,attachments/media_keys/0,attachments/media_keys/1,possibly_sensitive,conversation_id,context_annotations/0/domain/id,context_annotations/0/domain/name,context_annotations/0/domain/description,context_annotations/0/entity/id,context_annotations/0/entity/name,geo/place_id,id,reply_settings,author_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,lang,text,entities/mentions/0/start,entities/mentions/0/end,entities/mentions/0/username,in_reply_to_user_id,referenced_tweets/0/type,referenced_tweets/0/id,entities/annotations/0/start,entities/annotations/0/end,entities/annotations/0/probability,entities/annotations/0/type,entities/annotations/0/normalized_text,entities/annotations/1/start,entities/annotations/1/end,entities/annotations/1/probability,entities/annotations/1/type,entities/annotations/1/normalized_text,context_annotations/1/domain/id,context_annotations/1/domain/name,context_annotations/1/domain/description,context_annotations/1/entity/id,context_annotations/1/entity/name,context_annotations/2/domain/id,context_annotations/2/domain/name,context_annotations/2/domain/description,context_annotations/2/entity/id,context_annotations/2/entity/name,context_annotations/3/domain/id,context_annotations/3/domain/name,context_annotations/3/domain/description,context_annotations/3/entity/id,context_annotations/3/entity/name,entities/mentions/1/start,entities/mentions/1/end,entities/mentions/1/username,entities/mentions/2/start,entities/mentions/2/end,entities/mentions/2/username,entities/mentions/3/start,entities/mentions/3/end,entities/mentions/3/username,entities/mentions/4/start,entities/mentions/4/end,entities/mentions/4/username,entities/mentions/5/start,entities/mentions/5/end,entities/mentions/5/username,entities/mentions/6/start,entities/mentions/6/end,entities/mentions/6/username,entities/annotations/2/start,entities/annotations/2/end,entities/annotations/2/probability,entities/annotations/2/type,entities/annotations/2/normalized_text,entities/hashtags/1/start,entities/hashtags/1/end,entities/hashtags/1/tag,context_annotations/0/entity/description,context_annotations/1/entity/description,entities/annotations/3/start,entities/annotations/3/end,entities/annotations/3/probability,entities/annotations/3/type,entities/annotations/3/normalized_text,entities/annotations/4/start,entities/annotations/4/end,entities/annotations/4/probability,entities/annotations/4/type,entities/annotations/4/normalized_text,entities/mentions/7/start,entities/mentions/7/end,entities/mentions/7/username,entities/mentions/8/start,entities/mentions/8/end,entities/mentions/8/username,entities/mentions/9/start,entities/mentions/9/end,entities/mentions/9/username,entities/mentions/10/start,entities/mentions/10/end,entities/mentions/10/username,entities/mentions/11/start,entities/mentions/11/end,entities/mentions/11/username,entities/mentions/12/start,entities/mentions/12/end,entities/mentions/12/username,entities/mentions/13/start,entities/mentions/13/end,entities/mentions/13/username,entities/mentions/14/start,entities/mentions/14/end,entities/mentions/14/username,entities/mentions/15/start,entities/mentions/15/end,entities/mentions/15/username,entities/mentions/16/start,entities/mentions/16/end,entities/mentions/16/username,entities/mentions/17/start,entities/mentions/17/end,entities/mentions/17/username,entities/mentions/18/start,entities/mentions/18/end,entities/mentions/18/username,entities/mentions/19/start,entities/mentions/19/end,entities/mentions/19/username,entities/mentions/20/start,entities/mentions/20/end,entities/mentions/20/username,entities/mentions/21/start,entities/mentions/21/end,entities/mentions/21/username,entities/mentions/22/start,entities/mentions/22/end,entities/mentions/22/username,entities/mentions/23/start,entities/mentions/23/end,entities/mentions/23/username,entities/mentions/24/start,entities/mentions/24/end,entities/mentions/24/username,entities/mentions/25/start,entities/mentions/25/end,entities/mentions/25/username,entities/mentions/26/start,entities/mentions/26/end,entities/mentions/26/username,entities/mentions/27/start,entities/mentions/27/end,entities/mentions/27/username,entities/mentions/28/start,entities/mentions/28/end,entities/mentions/28/username,entities/mentions/29/start,entities/mentions/29/end,entities/mentions/29/username,entities/mentions/30/start,entities/mentions/30/end,entities/mentions/30/username,entities/mentions/31/start,entities/mentions/31/end,entities/mentions/31/username,entities/mentions/32/start,entities/mentions/32/end,entities/mentions/32/username,entities/mentions/33/start,entities/mentions/33/end,entities/mentions/33/username,entities/mentions/34/start,entities/mentions/34/end,entities/mentions/34/username,entities/mentions/35/start,entities/mentions/35/end,entities/mentions/35/username,entities/mentions/36/start,entities/mentions/36/end,entities/mentions/36/username,entities/mentions/37/start,entities/mentions/37/end,entities/mentions/37/username,entities/mentions/38/start,entities/mentions/38/end,entities/mentions/38/username,entities/mentions/39/start,entities/mentions/39/end,entities/mentions/39/username,entities/mentions/40/start,entities/mentions/40/end,entities/mentions/40/username,entities/mentions/41/start,entities/mentions/41/end,entities/mentions/41/username,entities/mentions/42/start,entities/mentions/42/end,entities/mentions/42/username,entities/mentions/43/start,entities/mentions/43/end,entities/mentions/43/username,entities/mentions/44/start,entities/mentions/44/end,entities/mentions/44/username,entities/mentions/45/start,entities/mentions/45/end,entities/mentions/45/username,entities/mentions/46/start,entities/mentions/46/end,entities/mentions/46/username,entities/mentions/47/start,entities/mentions/47/end,entities/mentions/47/username,entities/mentions/48/start,entities/mentions/48/end,entities/mentions/48/username,entities/mentions/49/start,entities/mentions/49/end,entities/mentions/49/username,context_annotations/3/entity/description,context_annotations/4/domain/id,context_annotations/4/domain/name,context_annotations/4/domain/description,context_annotations/4/entity/id,context_annotations/4/entity/name,context_annotations/4/entity/description,entities/hashtags/2/start,entities/hashtags/2/end,entities/hashtags/2/tag,entities/urls/2/start,entities/urls/2/end,entities/urls/2/url,entities/urls/2/expanded_url,entities/urls/2/display_url,entities/hashtags/3/start,entities/hashtags/3/end,entities/hashtags/3/tag,entities/hashtags/4/start,entities/hashtags/4/end,entities/hashtags/4/tag,entities/hashtags/5/start,entities/hashtags/5/end,entities/hashtags/5/tag,entities/hashtags/6/start,entities/hashtags/6/end,entities/hashtags/6/tag,attachments/media_keys/2,geo/coordinates/type,geo/coordinates/coordinates/0,geo/coordinates/coordinates/1,entities/urls/3/start,entities/urls/3/end,entities/urls/3/url,entities/urls/3/expanded_url,entities/urls/3/display_url,attachments/media_keys/3,context_annotations/2/entity/description,entities/urls/0/status,entities/urls/0/title,entities/urls/0/description,entities/urls/0/unwound_url,context_annotations/5/domain/id,context_annotations/5/domain/name,context_annotations/5/domain/description,context_annotations/5/entity/id,context_annotations/5/entity/name,context_annotations/5/entity/description,entities/hashtags/7/start,entities/hashtags/7/end,entities/hashtags/7/tag,entities/hashtags/8/start,entities/hashtags/8/end,entities/hashtags/8/tag,entities/urls/1/unwound_url
Twitter for Android,,,,,,,,,,,,,,,,False,"1,30123054255846E+018",,,,,,015d19216c749864,"1,30123054255846E+018",everyone,84430010,2020-09-02T18:48:31+00:00,87,6,32,1,es,Nuestro hermano jorge felice repito necesita de nuestra ayuda ... una bombona de oxígeno 04124445230  por favor,,,,,,,16,27,0.4378,Person,jorge felice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,29902003774808E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,018deff91b0b23b7,"1,29909951509448E+018",everyone,78119942,2020-08-27T21:40:35+00:00,0,1,0,0,es,@BEBay25 Le han puesto la dexametasona?,0,8,BEBay25,65818092,replied_to,"1,29908263010583E+018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,29863682741122E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,00ec4c32070f5076,"1,29873577858825E+018",everyone,131744334,2020-08-26T21:35:13+00:00,0,0,0,0,es,@JAADjournals Mometasona o Dexametasona,0,13,JAADjournals,3235119715,replied_to,"1,29863682741122E+018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,0,9,25agosto,,,False,"1,29841661945935E+018",,,,,,00ec4c32070f5076,"1,29841661945935E+018",everyone,3083754887,2020-08-26T00:27:00+00:00,41,0,8,0,es,"#25agosto #ServicioPúblico Para Asdrúbal Romero,  paciente de la tercera edad en #Caracas , se necesita #URGENTE una bombona de oxígeno. Fue diagnosticado con neumonía y sus niveles de oxígeno están muy bajos. Si saben dónde ubicarla, comunicárse al 04241503372",,,,,,,32,46,949,Person,Asdrúbal Romero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,ServicioPúblico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,89,Caracas,,,,,,104,112,URGENTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,29785068502795E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,00ec4c32070f5076,"1,29837029010019E+018",everyone,2288526454,2020-08-25T21:22:54+00:00,0,0,1,0,es,"@CanelonDelvalle Dos aspirinas diarias, Azitromicina de 500mg, 1 diaria, inyectar 1 dexametasona diaria 6 bastante te de malojillo con limón.",0,16,CanelonDelvalle,1200969169,replied_to,"1,29785068502795E+018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,293,316,https://t.co/OfZ95iDwvj,https://twitter.com/alesanarroba/status/1295746890751979520/photo/1,pic.twitter.com/OfZ95iDwvj,,,,,,,,,"3,1295746888508E+019",,False,"1,29544487605053E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,019e6a103559d590,"1,29574689075198E+018",everyone,229700539,2020-08-18T15:38:27+00:00,1,1,1,0,es,"@InvisiblesMuros Amigo @InvisiblesMuros a una familiar en Valencia le detectaron cáncer de mama y necesita estos medicamentos en calidad de donación: Adriblastina inyect, endoxan amp 1 gr y 500 MG, ondansetron comp inyect, dexametasona inyect y Filgrastim amp 300 mg. Please help me with a RT https://t.co/OfZ95iDwvj",0,16,InvisiblesMuros,"1,08378266337328E+018",replied_to,"1,29544652304041E+018",58,65,992,Place,Valencia,,,,,,,,,,,,,,,,,,,,,23,39,InvisiblesMuros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,159,182,https://t.co/tVAlE6O2No,https://twitter.com/CronicaUno/status/1295431250837229570,twitter.com/CronicaUno/sta…,,,,,,148,158,COVID__19,,,False,"1,29553827386408E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,00ec4c32070f5076,"1,29553827386408E+018",everyone,106199539,2020-08-18T01:49:29+00:00,27,0,11,1,es,"""Hermano es una bombona de oxígeno porque mi papá se está muriendo "" , le respondió Adrián entre lágrimas a un policía que lo paró en una alcabala. #COVID__19 https://t.co/tVAlE6O2No",,,,,quoted,"1,29543125083723E+018",84,89,0.9658,Person,Adrián,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,29460158054575E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,01be351754bcbe13,"1,29465894341179E+018",everyone,3866438837,2020-08-15T15:35:20+00:00,0,1,0,0,es,"@monimargarett Si gracias ayer me inyectaron en las venas, Dexametasona y Aminofilina.",0,14,monimargarett,152472859,replied_to,"1,29465728593603E+018",59,70,0.5436,Person,Dexametasona,74,84,0.5245,Person,Aminofilina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,2929583851645E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,01be351754bcbe13,"1,2930069320271E+018",everyone,455353633,2020-08-11T02:10:50+00:00,0,2,1,0,es,@jerofa123 @millin8150 Pero los esteroides como la betametasona o la dexametasona pueden causar eso???????,0,10,jerofa123,256496260,replied_to,"1,29297721895679E+018",,,,,,,,,,,,,,,,,,,,,,,,,,11,22,millin8150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,29176723105189E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,015d19216c749864,"1,29187536070394E+018",everyone,1410201619,2020-08-07T23:14:22+00:00,0,0,0,0,es,"@ManenaMa Si es ""Asmática"" tiene probavilidad de ser ALÉRGICA, portanto la respiración es crucial; aplique Dexametasona inyectada y mucha limpieza y ventilación donde se encuentra.",0,9,ManenaMa,546259468,replied_to,"1,29176723105189E+018",107,118,0.5496,Person,Dexametasona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for iPhone,,,,,,,,,,,,,,,,False,"1,29179447454124E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,01be351754bcbe13,"1,29183070537538E+018",everyone,588704577,2020-08-07T20:16:55+00:00,0,1,0,0,es,@OhFabiolaHalls Yo después de una inyección de Dexametasona que fino de nuevo.,0,15,OhFabiolaHalls,82289713,replied_to,"1,29179447454124E+018",47,58,0.2997,Person,Dexametasona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,29164809488345E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,01a74227630d48a8,"1,29164809488345E+018",everyone,962735995,2020-08-07T08:11:18+00:00,0,0,0,0,es,Bella la hora en la que la dexametasona se antojo de causarme taquicardia.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,29083601241182E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,00914f80743a0863,"1,29100264773095E+018",everyone,69098603,2020-08-05T13:26:31+00:00,0,0,2,0,es,"@KeilynRamirezS @DiegoDaza_ En farmatodo de Tipuro Maturin habia dexametasona en ampollas hace unos días, no se si aun habra😔🙏😪",0,15,KeilynRamirezS,212971083,replied_to,"1,29083601241182E+018",44,57,0.7061,Place,Tipuro Maturin,,,,,,,,,,,,,,,,,,,,,16,27,DiegoDaza_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for iPhone,246,269,https://t.co/0qwgPf6HVg,https://twitter.com/AlksandrSolz/status/1290096045037322241,twitter.com/AlksandrSolz/s…,,,,,,,,,,,False,"1,29010465180778E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,00ec4c32070f5076,"1,29010465180778E+018",everyone,187730692,2020-08-03T01:58:12+00:00,1,3,5,0,es,Disculpe ¿es médico? Porque aquí claramente esta llamado a la automedicación cuando el tweet inicial de @juliocastrom dice lo contrario... ¿dexametasona sin un esquema piramidal ajustado?? ¿Ivermectina? ¿Que opinan @Maybell_N y @Dra_Guaripete ?? https://t.co/0qwgPf6HVg,104,117,juliocastrom,,quoted,"1,29009604503732E+018",,,,,,,,,,,,,,,,,,,,,,,,,,215,225,Maybell_N,228,242,Dra_Guaripete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Instagram,215,238,https://t.co/5p56uxk174,https://www.instagram.com/p/CDZoWCKFBtu/?igshid=fq3ng6wvox18,instagram.com/p/CDZoWCKFBtu/…,,,,,,150,163,Dexametasona,,,False,"1,29002287664964E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,012b6b2c110f0c21,"1,29002287664964E+018",everyone,3063982672,2020-08-02T20:33:15+00:00,0,0,0,0,es,"Santiago es un bebé cuyo caso llevan nuestros amigos de @guerrera_sabrin pero estamos para ayudarnos a ayudar, y hoy, le pudimos donar una ampolla de #Dexametasona pero necesita dos ampollas mas, para completar su… https://t.co/5p56uxk174",,,,,,,0,7,0.6107,Person,Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Point,-69.30913515,10.06842373,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,253,276,https://t.co/8H5lCvDswm,https://twitter.com/Fredyandradea/status/1289875076808978435,twitter.com/Fredyandradea/…,,,,,,,,,,,False,"1,28988526933685E+018",10,Person,Named people in the world like Nelson Mandela,"7,99022225751871E+017",Donald Trump,012b6b2c110f0c21,"1,28988526933685E+018",everyone,"1,28752711230021E+018",2020-08-02T11:26:27+00:00,0,0,0,0,es,"La cura del COVID-19.
Se puede usar 1 de las 3 opciones:
1.Hidroxicloroquina+Acetaminofen+Dexametasona+Loratadina.
2.Claritromicina+Acetaminofen+Dexametasona+Loratadina
3.Azitromicina+Acetaminofen+Dexametasona+Loratadina
¿Cuál es el Misterio de la OMS? https://t.co/8H5lCvDswm",,,,,quoted,"1,28987507680898E+018",,,,,,,,,,,35,Politician,"Politicians in the world, like Joe Biden","7,99022225751871E+017",Donald Trump,123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,10,Person,Named people in the world like Nelson Mandela,"8,08370947061228E+017",Ricardo Montaner,,,,,,,,,,,,,,,,,,,,,,,,,,,US President Donald Trump,US President Donald Trump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ricardo Montaner,54,Musician,"A musician in the world, like Adele or Bob Dylan","8,08370947061228E+017",Ricardo Montaner,Ricardo Montaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,Music Genre,"A category for a musical style, like Pop, Rock, or Rap","8,10938279801471E+017",Pop,Pop,,,,,,,
Twitter for Android,253,276,https://t.co/zYjQeTan0S,https://twitter.com/manriquehector/status/1289740848096096256,twitter.com/manriquehector…,,,,,,,,,,,False,"1,28988509196389E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,012b6b2c110f0c21,"1,28988509196389E+018",everyone,"1,28752711230021E+018",2020-08-02T11:25:45+00:00,0,0,0,0,es,"La cura del COVID-19.
Se puede usar 1 de las 3 opciones:
1.Hidroxicloroquina+Acetaminofen+Dexametasona+Loratadina.
2.Claritromicina+Acetaminofen+Dexametasona+Loratadina
3.Azitromicina+Acetaminofen+Dexametasona+Loratadina
¿Cuál es el Misterio de la OMS? https://t.co/zYjQeTan0S",,,,,quoted,"1,2897408480961E+018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,28885244700013E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,018e4aba7010ecbe,"1,28886176185317E+018",everyone,1146535398,2020-07-30T15:39:24+00:00,8,1,27,0,es,@LorenChiq La dexametasona es para mejorar la función respiratoria pero como todos los esteroides sube bastante la glucemia entonces es conveniente usar insulina para mantenerlo entre 80 a 180 mg/dL.,0,10,LorenChiq,2728604380,replied_to,"1,28885514682758E+018",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Twitter for Android,,,,,,,,,,,,,,,,False,"1,28885244700013E+018",123,Ongoing News Story,Ongoing News Stories like 'Brexit',"1,22070188817936E+018",COVID-19,018e4aba7010ecbe,"1,28885244700013E+018",everyone,1146535398,2020-07-30T15:02:23+00:00,341,32,396,3,es,En este momento tengo 2 pacientes diabéticos con COVID-19 y no lo voy a negar el manejo de la glucemia es complicado. Al respecto deseo puntualizar que casos complicados de COVID-19 deben usar esteroides (dexametasona) y en esa situación es mejor manejar a diabéticos con insulina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
